,DateOfDeparture,Departure,Arrival,WeeksToDeparture,log_PAX,std_wtd,DateDay,DateMonth,DateYear
3892,10/02/2013,SFO,ORD,8.55,11.91764391,5.835237784,10,02,2013
3893,23/09/2011,PHL,ATL,10.85,12.06788419,8.387176929,23,09,2011
3894,02/02/2012,ORD,LAX,12.16666667,11.88926673,8.073933725,02,02,2012
3895,18/03/2012,JFK,LAX,18.0,13.09747871,14.2557289,18,03,2012
3896,24/10/2011,CLT,LGA,8.1875,11.28699957,6.134261705,24,10,2011
3897,07/11/2012,BOS,ORD,10.52631579,12.30859847,8.871730515,07,11,2012
3898,13/02/2013,ATL,MCO,10.63636364,11.49050228,8.086116582,13,02,2013
3899,26/12/2011,SFO,JFK,14.82758621,11.05853999,10.11741414,26,12,2011
3900,23/03/2012,SFO,ATL,7.266666667,10.69856825,4.92031745,23,03,2012
3901,07/04/2012,LAX,JFK,14.75862069,12.17175468,10.96961769,07,04,2012
3902,12/07/2012,ATL,MCO,12.96153846,11.92077045,9.709709653,12,07,2012
3903,26/01/2012,JFK,SFO,12.23809524,12.2229269,12.33249675,26,01,2012
3904,11/02/2012,EWR,ORD,8.4,9.918164852,7.179335425,11,02,2012
3905,12/04/2012,LGA,BOS,6.692307692,13.2228214,8.086868114,12,04,2012
3906,24/03/2012,DEN,SFO,12.0,9.632200623,9.507891459,24,03,2012
3907,27/04/2012,MIA,ATL,14.17241379,10.91956718,10.66392103,27,04,2012
3908,31/05/2012,LAS,JFK,14.48148148,10.63741603,10.37515661,31,05,2012
3909,22/01/2012,PHL,BOS,7.071428571,10.21347175,5.195623687,22,01,2012
3910,26/08/2012,EWR,LAX,15.59259259,10.49537694,10.05469373,26,08,2012
3911,25/10/2012,DEN,ATL,12.13043478,11.37694695,10.12783899,25,10,2012
3912,02/05/2012,DEN,ATL,9.055555556,10.47514192,6.272931787,02,05,2012
3913,08/01/2012,MIA,ATL,18.05405405,11.00826806,12.39611486,08,01,2012
3914,08/10/2011,ORD,EWR,11.04761905,10.10089594,7.88337612,08,10,2011
3915,22/10/2012,DFW,LAS,11.77272727,11.21543297,8.32055297,22,10,2012
3916,05/10/2011,LAS,ORD,14.27586207,11.56001253,8.951841597,05,10,2011
3917,25/02/2013,JFK,MIA,10.22222222,9.610763884,7.526858227,25,02,2013
3918,06/02/2013,LGA,BOS,4.583333333,13.06562667,3.476108936,06,02,2013
3919,22/07/2012,ATL,LAX,12.16,11.41830065,9.753973549,22,07,2012
3920,13/08/2012,DEN,PHX,8.2,10.71056171,6.292853089,13,08,2012
3921,06/11/2011,SEA,ORD,11.15,11.06349345,8.749586456,06,11,2011
3922,12/01/2012,IAH,LAX,13.07692308,11.00826806,8.781448978,12,01,2012
3923,24/01/2012,PHL,ORD,8.214285714,11.68817708,6.863264209,24,01,2012
3924,28/11/2012,LAS,LAX,15.44827586,10.51539476,10.3530058,28,11,2012
3925,01/10/2012,SFO,LAS,16.5483871,11.37276069,11.21558056,01,10,2012
3926,30/01/2012,LAS,ORD,10.61904762,10.42008329,7.109684877,30,01,2012
3927,27/09/2011,LGA,BOS,7.6875,13.46035702,6.247332764,27,09,2011
3928,21/10/2011,LGA,ATL,10.38095238,12.56649104,8.505740359,21,10,2011
3929,20/09/2012,EWR,ORD,10.9047619,12.50357023,8.005652765,20,09,2012
3930,25/10/2012,LGA,DTW,7.375,11.19249325,6.312685641,25,10,2012
3931,25/09/2012,LAX,ORD,16.0,11.94251063,11.95151495,25,09,2012
3932,04/04/2012,BOS,ATL,9.526315789,11.12193089,6.602763908,04,04,2012
3933,15/01/2012,PHX,DEN,10.75,10.8151672,7.765476906,15,01,2012
3934,22/09/2012,EWR,MCO,13.92592593,10.28241094,9.310564413,22,09,2012
3935,21/05/2012,IAH,LAX,13.92307692,11.07336107,9.736213132,21,05,2012
3936,06/10/2011,ATL,PHL,6.9375,11.77798956,5.246824436,06,10,2011
3937,09/11/2011,LAX,SFO,12.88461538,12.75944699,9.807453994,09,11,2011
3938,27/05/2012,SFO,DFW,10.85,9.834016335,9.195393584,27,05,2012
3939,24/06/2012,PHX,DEN,11.10526316,10.39193217,10.19201614,24,06,2012
3940,11/03/2012,LAX,DFW,10.05,11.63067809,8.500619172,11,03,2012
3941,30/10/2012,DFW,LGA,10.94444444,9.229317214,8.947377021,30,10,2012
3942,19/01/2012,BOS,SFO,9.684210526,11.02853973,6.708639799,19,01,2012
3943,16/11/2011,ATL,EWR,11.8,11.150477,10.52615789,16,11,2011
3944,09/09/2011,ATL,LAX,10.31578947,11.16458785,7.681526408,09,09,2011
3945,21/04/2012,PHL,MCO,14.39285714,10.22125872,9.643033508,21,04,2012
3946,10/09/2012,SFO,BOS,13.92592593,11.54860591,9.417356831,10,09,2012
3947,08/02/2012,ATL,LGA,9.0,12.64862375,8.388980868,08,02,2012
3948,27/12/2012,SFO,BOS,14.53333333,9.843555873,10.48063348,27,12,2012
3949,09/12/2011,LAX,BOS,12.09090909,10.83204493,8.574097709,09,12,2011
3950,05/09/2012,BOS,LAX,9.894736842,10.21347175,7.475104881,05,09,2012
3951,04/10/2012,LGA,DFW,17.83870968,12.19347226,12.65990199,04,10,2012
3952,09/01/2012,PHX,ORD,11.52380952,10.26730984,8.582651383,09,01,2012
3953,17/03/2012,ATL,SFO,10.26315789,9.344713342,8.012782186,17,03,2012
3954,12/01/2012,ORD,DFW,9.631578947,12.2933117,8.769964692,12,01,2012
3955,18/04/2012,LAS,DEN,8.470588235,10.95660338,5.896160266,18,04,2012
3956,05/09/2011,SFO,LAS,11.36,10.77518151,7.761443165,05,09,2011
3957,09/10/2012,ATL,DFW,7.2,12.2933117,6.201382334,09,10,2012
3958,26/01/2013,LAX,ORD,17.63333333,10.96183473,13.6115654,26,01,2013
3959,12/12/2012,SFO,EWR,8.352941176,10.68649717,5.533321521,12,12,2012
3960,09/02/2013,LAX,DEN,11.86956522,10.14997708,8.609214661,09,02,2013
3961,27/08/2012,MSP,DEN,10.1,11.3044702,7.010518413,27,08,2012
3962,22/02/2013,ATL,MIA,12.92,11.34319081,10.07025322,22,02,2013
3963,04/01/2013,ORD,PHX,14.28,9.705346302,9.262469073,04,01,2013
3964,27/12/2011,ATL,MCO,14.8125,11.59381966,9.848653093,27,12,2011
3965,06/02/2012,ATL,MCO,9.904761905,12.29075168,7.502697927,06,02,2012
3966,05/06/2012,DEN,ATL,12.76,10.58700821,9.033640831,05,06,2012
3967,25/09/2011,ORD,DEN,11.0,11.19249325,7.341986237,25,09,2011
3968,01/12/2011,SFO,ORD,11.69565217,12.2649563,7.888050702,01,12,2011
3969,21/01/2012,BOS,ORD,8.75,9.834016335,6.688298239,21,01,2012
3970,16/01/2012,BOS,PHL,8.5,10.83204493,7.393691004,16,01,2012
3971,16/07/2012,PHL,BOS,9.1875,11.61233993,8.479141073,16,07,2012
3972,20/01/2012,SFO,DEN,11.5,11.37276069,9.533873129,20,01,2012
3973,11/02/2012,LAX,JFK,14.14814815,12.56649104,9.835976756,11,02,2012
3974,29/10/2012,EWR,SFO,11.29411765,9.890535077,8.229251985,29,10,2012
3975,22/10/2011,ORD,ATL,10.0,9.853046864,8.15636658,22,10,2011
3976,14/09/2011,PHL,ORD,10.25,12.20959607,7.210190157,14,09,2011
3977,02/01/2013,PHL,ORD,8.95,10.22125872,6.500809666,02,01,2013
3978,28/11/2012,PHX,DEN,8.470588235,10.9408207,6.022018423,28,11,2012
3979,28/01/2012,SFO,EWR,7.722222222,10.17404162,5.507273859,28,01,2012
3980,29/08/2012,ORD,DEN,13.84,10.98777361,10.19264441,29,08,2012
3981,24/02/2013,LGA,DFW,8.294117647,11.07336107,5.542615649,24,02,2013
3982,04/11/2012,LGA,ATL,8.777777778,10.97225362,7.945072876,04,11,2012
3983,23/11/2011,BOS,EWR,11.13636364,10.28991588,7.704639632,23,11,2011
3984,29/10/2011,ORD,LAS,12.85185185,10.4615289,9.259937297,29,10,2011
3985,26/11/2011,LAS,JFK,13.59259259,10.356135,10.34132583,26,11,2011
3986,12/08/2012,EWR,ATL,9.055555556,10.52862159,8.418971729,12,08,2012
3987,12/12/2012,CLT,ATL,6.333333333,10.84877128,4.908690059,12,12,2012
3988,01/10/2012,ORD,BOS,13.28571429,12.45024846,9.332766423,01,10,2012
3989,22/02/2012,PHX,ORD,10.23809524,10.87084226,8.074061939,22,02,2012
3990,27/08/2012,ATL,LAX,12.34782609,11.73362391,10.35553737,27,08,2012
3991,01/05/2012,DTW,ORD,9.0,11.32608082,6.910137481,01,05,2012
3992,01/12/2012,ATL,CLT,7.833333333,8.799885996,5.823380866,01,12,2012
3993,01/12/2011,PHX,DEN,9.380952381,11.22453043,6.711752308,01,12,2011
3994,24/01/2013,SEA,SFO,10.16666667,11.76784461,7.578995743,24,01,2013
3995,08/07/2012,MSP,ATL,11.54166667,10.25208546,8.459515695,08,07,2012
3996,11/01/2013,JFK,MIA,12.33333333,9.765837305,13.11995935,11,01,2013
3997,04/01/2013,LAX,EWR,14.0,9.499720628,11.10555417,04,01,2013
3998,10/06/2012,SEA,DEN,12.38461538,10.88722575,9.024752287,10,06,2012
3999,19/10/2011,SEA,SFO,13.38461538,11.54478815,10.03225567,19,10,2011
4000,22/01/2012,LAS,LAX,17.09090909,11.62702485,13.10143989,22,01,2012
4001,04/11/2011,ORD,DEN,12.0,11.58261857,9.433981132,04,11,2011
4002,27/04/2012,LAS,ORD,9.428571429,11.36856502,6.9106543,27,04,2012
4003,05/12/2011,DFW,LAX,11.75,11.98524517,9.070976171,05,12,2011
4004,09/11/2012,JFK,LAX,17.82857143,13.20093543,12.68738538,09,11,2012
4005,05/10/2011,SEA,SFO,10.55,11.45073583,7.708334519,05,10,2011
4006,14/09/2012,PHX,ORD,16.11538462,10.93552998,12.38491638,14,09,2012
4007,06/09/2011,SEA,DEN,10.04761905,10.93552998,6.288689772,06,09,2011
4008,21/10/2011,ATL,MCO,14.90625,12.11351279,9.88436163,21,10,2011
4009,01/04/2012,ORD,MSP,7.333333333,10.79813534,5.023753103,01,04,2012
4010,04/12/2011,DEN,DFW,8.736842105,10.99804899,6.623544748,04,12,2011
4011,20/02/2012,EWR,BOS,7.428571429,10.14188607,5.556898495,20,02,2012
4012,04/10/2011,IAH,LAX,11.95454545,10.26730984,8.627074065,04,10,2011
4013,24/10/2011,MSP,DEN,10.2,11.02853973,7.164238675,24,10,2011
4014,14/11/2011,MSP,ATL,9.888888889,11.04859343,8.2952069,14,11,2011
4015,22/12/2011,SFO,DEN,11.34782609,10.29739075,7.290147122,22,12,2011
4016,14/09/2011,SFO,DFW,11.91304348,11.26048288,8.311618612,14,09,2011
4017,07/09/2012,PHL,BOS,10.86363636,10.8208101,8.762992827,07,09,2012
4018,01/12/2012,LAS,SFO,11.38095238,9.684738625,10.45694119,01,12,2012
4019,01/08/2012,ORD,LGA,14.2962963,13.40903053,10.17468508,01,08,2012
4020,12/05/2012,ORD,ATL,10.28571429,9.81478961,8.585702401,12,05,2012
4021,06/11/2011,ATL,BOS,12.56521739,11.23809395,9.203883009,06,11,2011
4022,17/09/2011,ATL,CLT,10.52380952,9.417859021,6.874729432,17,09,2011
4023,17/02/2012,DTW,LGA,6.928571429,10.85431356,5.106018857,17,02,2012
4024,08/01/2012,DFW,DEN,13.125,10.356135,10.14808828,08,01,2012
4025,28/11/2011,DEN,ORD,10.0,11.49443268,7.187952884,28,11,2011
4026,05/08/2012,JFK,LAS,18.6,10.82643597,12.59598442,05,08,2012
4027,13/09/2012,BOS,ATL,11.59090909,11.97009499,8.494587021,13,09,2012
4028,10/02/2012,MIA,LGA,8.0625,11.34744389,7.178381898,10,02,2012
4029,18/11/2011,BOS,LAX,12.0,11.03859354,10.19313494,18,11,2011
4030,12/04/2012,JFK,MIA,14.76923077,10.69856825,11.85683834,12,04,2012
4031,13/02/2013,DEN,DFW,9.588235294,11.2470818,6.9106695,13,02,2013
4032,10/11/2012,JFK,LAX,19.55555556,12.24406,13.4598757,10,11,2012
4033,18/08/2012,DEN,DFW,11.7826087,10.42705517,8.816083039,18,08,2012
4034,28/06/2012,LGA,ATL,12.0,13.06224196,9.555330859,28,06,2012
4035,03/03/2012,SFO,JFK,12.54166667,11.13149489,9.921339174,03,03,2012
4036,10/09/2011,JFK,LAS,12.44,10.5220199,7.969107018,10,09,2011
4037,03/12/2012,ATL,MSP,10.68421053,10.77518151,7.88847705,03,12,2012
4038,18/12/2012,EWR,ORD,10.95,11.20629091,8.261992878,18,12,2012
4039,19/11/2011,SFO,ORD,13.66666667,11.22906257,9.186109916,19,11,2011
4040,21/03/2012,MIA,ATL,9.95,10.76359777,8.556161215,21,03,2012
4041,02/01/2012,LGA,ATL,11.45833333,11.41010294,8.787239596,02,01,2012
4042,03/12/2012,ATL,PHL,9.176470588,11.93011872,6.821247083,03,12,2012
4043,26/04/2012,BOS,LGA,6.8125,13.40480635,5.009574167,26,04,2012
4044,02/01/2012,JFK,MIA,17.25,11.29575534,11.675065,02,01,2012
4045,11/12/2012,SEA,LAX,10.52380952,10.78669374,8.874790407,11,12,2012
4046,09/04/2012,ATL,LAX,14.13793103,12.07652502,10.93397111,09,04,2012
4047,10/09/2011,DEN,LAX,13.03846154,10.15803314,8.430804323,10,09,2011
4048,20/02/2013,PHL,ORD,7.466666667,11.87651471,4.926120854,20,02,2013
4049,29/01/2012,ORD,PHL,6.642857143,10.58700821,4.448113565,29,01,2012
4050,03/11/2012,ORD,SFO,15.0,10.48191135,10.53200251,03,11,2012
4051,30/09/2012,CLT,ATL,11.11111111,9.74589085,9.952173212,30,09,2012
4052,25/08/2012,LGA,BOS,5.444444444,6.92572187,4.034572812,25,08,2012
4053,19/10/2012,LAX,SEA,12.0,11.31314452,10.22474716,19,10,2012
4054,30/03/2012,ATL,MIA,15.75757576,10.87631943,10.97448832,30,03,2012
4055,15/09/2012,DFW,PHL,7.142857143,8.473134618,5.461151511,15,09,2012
4056,21/09/2012,LGA,MIA,14.92857143,11.338928,10.30615987,21,09,2012
4057,29/05/2012,LGA,BOS,8.0625,12.45024846,7.894882309,29,05,2012
4058,21/12/2011,DFW,LAS,12.19047619,9.909000334,10.27919767,21,12,2011
4059,14/06/2012,CLT,ATL,7.235294118,10.5933842,5.262240632,14,06,2012
4060,05/09/2012,SEA,SFO,14.24,11.45875724,11.934823,05,09,2012
4061,17/10/2012,DFW,ORD,9.789473684,12.65073704,7.036247006,17,10,2012
4062,03/03/2012,DFW,SFO,9.0,9.843555873,6.0,03,03,2012
4063,03/08/2012,ATL,DFW,11.20833333,11.4667443,8.171951854,03,08,2012
4064,05/11/2012,BOS,SFO,10.95238095,11.84424789,7.940253085,05,11,2012
4065,31/12/2012,ATL,MSP,12.0,8.625462166,9.228103529,31,12,2012
4066,19/01/2013,BOS,LAX,10.36842105,9.189208663,7.847225457,19,01,2013
4067,15/02/2013,ATL,CLT,5.928571429,10.31225119,4.665161976,15,02,2013
4068,31/12/2012,JFK,MIA,13.31818182,8.412643615,11.55684239,31,12,2012
4069,31/08/2012,PHL,ATL,10.61904762,11.66323911,7.067362949,31,08,2012
4070,09/02/2012,ATL,MSP,12.45833333,10.67434745,9.357532036,09,02,2012
4071,01/06/2012,LAX,SEA,13.37037037,11.16926784,10.33719255,01,06,2012
4072,10/01/2013,LAX,EWR,10.4,10.17404162,7.646120447,10,01,2013
4073,15/11/2011,LGA,DTW,7.625,10.88178056,4.991659711,15,11,2011
4074,02/04/2012,BOS,LAX,8.0625,10.74608613,5.88182228,02,04,2012
4075,21/09/2011,DFW,ORD,12.5,12.89209776,8.459622769,21,09,2011
4076,07/09/2011,BOS,LGA,4.090909091,13.35914284,3.176619129,07,09,2011
4077,05/09/2011,ORD,LAS,13.03703704,10.46834783,8.00231448,05,09,2011
4078,10/05/2012,SEA,LAX,10.91304348,11.32177868,8.078664626,10,05,2012
4079,18/08/2012,LGA,DTW,10.68181818,9.954379112,6.847914967,18,08,2012
4080,24/10/2012,ATL,DFW,9.111111111,12.00027325,6.461550432,24,10,2012
4081,04/09/2011,LAS,DFW,11.60869565,10.6186724,7.802908143,04,09,2011
4082,26/06/2012,ORD,LAX,11.90909091,12.13033975,8.847432185,26,06,2012
4083,21/04/2012,LAX,DEN,12.58333333,10.34162149,8.677390244,21,04,2012
4084,07/01/2012,DFW,LGA,11.19047619,9.936359882,8.140141569,07,01,2012
4085,16/12/2012,DEN,MSP,9.45,10.14188607,7.337538667,16,12,2012
4086,29/07/2012,PHL,ATL,7.294117647,10.62494123,5.382433301,29,07,2012
4087,29/10/2011,ATL,SFO,10.52173913,9.963323857,7.433765504,29,10,2011
4088,01/01/2013,BOS,ORD,9.7,9.393794484,6.258467948,01,01,2013
4089,02/10/2011,JFK,MIA,11.68,11.09780409,8.566990915,02,10,2011
4090,07/05/2012,DEN,LAS,9.55,11.08317675,6.004165221,07,05,2012
4091,16/05/2012,SFO,LAS,10.0,10.45468494,7.464200273,16,05,2012
4092,21/07/2012,EWR,SFO,11.91304348,9.843555873,8.17375536,21,07,2012
4093,01/09/2011,JFK,MCO,12.22222222,10.49537694,8.149248825,01,09,2011
4094,03/06/2012,ORD,IAH,9.105263158,10.92490331,5.801290439,03,06,2012
4095,18/01/2012,MCO,ATL,17.35294118,12.19886236,12.06769379,18,01,2012
4096,26/06/2012,SFO,LAX,14.89655172,12.74544711,11.15906047,26,06,2012
4097,12/10/2012,LGA,MIA,14.96551724,11.19249325,10.34229444,12,10,2012
4098,12/09/2012,CLT,ATL,7.2,11.26936373,6.74219125,12,09,2012
4099,09/09/2011,LGA,ATL,10.95833333,12.73336299,7.669698518,09,09,2011
4100,24/10/2012,EWR,MCO,15.17857143,10.6186724,11.03212001,24,10,2012
4101,10/04/2012,PHL,ATL,7.25,11.42238603,6.340346994,10,04,2012
4102,06/03/2012,ORD,BOS,7.333333333,11.63432418,4.879500365,06,03,2012
4103,10/04/2012,DFW,LAX,11.68181818,11.92700783,10.78970569,10,04,2012
4104,19/11/2011,DEN,DFW,7.235294118,9.522464517,5.226487967,19,11,2011
4105,30/11/2011,ORD,LAX,14.0,12.10786989,11.02171769,30,11,2011
4106,29/10/2011,LGA,ATL,12.75,11.44267977,9.046978838,29,10,2011
4107,08/02/2013,SFO,DEN,9.0,11.4142063,5.627314339,08,02,2013
4108,04/06/2012,SEA,SFO,12.36,11.36435988,9.282061553,04,06,2012
4109,25/07/2012,DFW,ORD,16.90322581,12.62735812,12.58399735,25,07,2012
4110,13/03/2012,MCO,ATL,13.30769231,11.61233993,10.53667587,13,03,2012
4111,02/03/2013,ORD,PHX,6.416666667,8.076712682,5.517877282,02,03,2013
4112,21/12/2012,JFK,SFO,18.16666667,11.76105052,12.85190369,21,12,2012
4113,09/01/2013,MCO,EWR,14.77777778,10.40606085,10.78222659,09,01,2013
4114,30/05/2012,EWR,LAX,11.91304348,10.71652964,8.717344485,30,05,2012
4115,18/02/2013,MCO,PHL,15.10344828,10.51539476,10.13249662,18,02,2013
4116,24/12/2012,EWR,ORD,8.928571429,8.588530746,7.936907804,24,12,2012
4117,30/10/2012,DEN,MSP,8.3125,10.48191135,6.67051972,30,10,2012
4118,19/07/2012,LGA,CLT,12.05263158,12.11351279,11.35034842,19,07,2012
4119,18/12/2011,MIA,LGA,16.46428571,10.59973847,13.11058985,18,12,2011
4120,28/07/2012,LAS,JFK,16.06060606,10.67434745,11.21923403,28,07,2012
4121,14/05/2012,PHL,BOS,8.842105263,11.72323404,7.073135073,14,05,2012
4122,31/07/2012,ORD,IAH,10.66666667,10.50207345,7.254883413,31,07,2012
4123,08/10/2011,BOS,EWR,7.0,8.643657196,5.188745217,08,10,2011
4124,24/01/2013,LAX,LAS,11.5,10.90346657,9.486832981,24,01,2013
4125,30/04/2012,LGA,BOS,5.1,12.42658093,4.332051092,30,04,2012
4126,02/01/2012,LAX,ORD,15.5,11.86689314,10.77593103,02,01,2012
4127,21/03/2012,DFW,ATL,7.75,12.30605936,7.141428429,21,03,2012
4128,28/12/2011,EWR,BOS,12.57142857,9.441616996,10.98895549,28,12,2011
4129,26/01/2012,SFO,ATL,10.0,10.93552998,7.393691004,26,01,2012
4130,01/12/2012,LAX,DFW,12.0,10.58061035,10.12959504,01,12,2012
4131,04/11/2012,LGA,MIA,10.15789474,10.18199462,9.275194864,04,11,2012
4132,19/12/2011,ATL,DFW,9.9,11.05357334,8.340768613,19,12,2011
4133,30/08/2012,JFK,SFO,15.35483871,12.39293355,9.877747338,30,08,2012
4134,10/10/2012,ORD,PHX,15.35714286,11.15519249,10.87713976,10,10,2012
4135,02/09/2012,SFO,LAS,14.5862069,10.10089594,9.317867787,02,09,2012
4136,11/06/2012,LAX,LAS,17.70588235,12.33880117,12.99074125,11,06,2012
4137,04/06/2012,BOS,LAX,9.6,11.64521988,6.081897211,04,06,2012
4138,31/01/2013,PHL,ORD,9.444444444,12.10504203,6.887518312,31,01,2013
4139,06/10/2012,JFK,MIA,19.77777778,10.29739075,13.11511911,06,10,2012
4140,01/04/2012,MIA,ATL,8.736842105,10.43400108,6.894781483,01,04,2012
4141,23/10/2011,ATL,PHL,10.47826087,11.5139614,7.58509043,23,10,2011
4142,03/04/2012,PHL,BOS,8.066666667,11.00826806,6.05294104,03,04,2012
4143,19/04/2012,PHL,MCO,17.34482759,11.01335667,12.61596455,19,04,2012
4144,18/08/2012,PHL,ATL,11.27272727,9.871885164,7.722458393,18,08,2012
4145,05/03/2013,SEA,SFO,7.307692308,9.843555873,6.355897726,05,03,2013
4146,28/03/2012,ATL,ORD,8.842105263,11.82461638,7.010017894,28,03,2012
4147,02/09/2011,LGA,DTW,10.1,10.91421574,6.789310484,02,09,2011
4148,19/10/2012,EWR,MCO,13.89285714,10.77518151,8.845753473,19,10,2012
4149,23/10/2012,PHL,ORD,8.0,12.0879842,5.391351098,23,10,2012
4150,22/04/2012,LGA,CLT,8.5,10.34162149,5.338539126,22,04,2012
4151,22/03/2012,EWR,MCO,11.55555556,11.14101009,11.15253715,22,03,2012
4152,18/04/2012,LAX,DEN,9.5,11.30011786,7.639922843,18,04,2012
4153,16/01/2012,ATL,LGA,10.55,12.23352338,7.830271892,16,01,2012
4154,15/11/2011,DEN,ORD,9.0,11.20170302,6.480740698,15,11,2011
4155,14/01/2012,ORD,LGA,11.5,11.06349345,9.344291812,14,01,2012
4156,17/10/2011,ORD,DTW,9.333333333,11.69171258,6.782329983,17,10,2011
4157,02/03/2013,PHL,ATL,5.636363636,8.714712485,4.410730717,02,03,2013
4158,16/10/2011,DTW,ATL,9.3,10.37053642,7.145848997,16,10,2011
4159,29/12/2011,ATL,LGA,15.24137931,11.03859354,10.50052778,29,12,2011
4160,23/02/2012,DTW,ATL,11.26315789,10.88722575,10.85685705,23,02,2012
4161,14/05/2012,SEA,DEN,8.5,10.79242331,5.338539126,14,05,2012
4162,11/11/2012,ATL,PHL,9.058823529,11.35592107,6.859943406,11,11,2012
4163,28/01/2013,LAX,SFO,11.66666667,12.59934525,8.995973334,28,01,2013
4164,13/10/2011,DEN,MSP,11.54545455,10.74021219,7.950605085,13,10,2011
4165,29/01/2013,ATL,BOS,7.944444444,11.14574955,6.03394537,29,01,2013
4166,19/11/2011,EWR,MCO,16.85294118,9.834016335,10.56045325,19,11,2011
4167,07/07/2012,LAX,BOS,14.62962963,10.31963724,10.95848161,07,07,2012
4168,08/09/2012,DFW,ATL,12.11111111,9.522464517,10.86217879,08,09,2012
4169,12/12/2012,DEN,DFW,10.22222222,11.2782025,9.200738817,12,12,2012
4170,21/05/2012,ATL,DEN,9.736842105,11.22453043,6.7646311,21,05,2012
4171,02/10/2011,BOS,EWR,11.15789474,9.909000334,8.927256378,02,10,2011
4172,10/02/2013,ATL,EWR,7.9375,10.47514192,5.48292805,10,02,2013
4173,04/03/2012,DEN,PHX,10.23809524,11.00826806,6.647591759,04,03,2012
4174,29/12/2011,ATL,CLT,11.45454545,8.944033095,9.215552448,29,12,2011
4175,10/04/2012,CLT,LGA,9.411764706,11.22453043,7.705994611,10,04,2012
4176,09/07/2012,SFO,DEN,13.53846154,11.19249325,9.214036116,09,07,2012
4177,10/06/2012,LAX,BOS,12.30434783,11.16926784,9.300218876,10,06,2012
4178,22/08/2012,ORD,EWR,12.66666667,11.45475085,8.918308802,22,08,2012
4179,12/02/2013,CLT,LGA,7.0,11.4142063,5.066228051,12,02,2013
4180,27/07/2012,LAX,ORD,15.78571429,12.37587944,12.4196891,27,07,2012
4181,26/12/2012,DFW,LGA,13.0,10.18991385,11.06259248,26,12,2012
4182,26/04/2012,SEA,LAX,10.04545455,11.23809395,7.38387737,26,04,2012
4183,14/11/2011,LAX,BOS,12.0,11.09294105,8.404544225,14,11,2011
4184,27/11/2011,ATL,DTW,11.79166667,10.37053642,9.226517392,27,11,2011
4185,09/03/2012,EWR,SFO,10.84210526,10.94609644,8.454211034,09,03,2012
4186,27/10/2011,DFW,ORD,12.13043478,12.87157256,8.449337509,27,10,2011
4187,22/01/2013,SEA,ORD,8.647058824,9.755890744,6.214309862,22,01,2013
4188,15/08/2012,DFW,LAS,13.34615385,10.45468494,8.894682941,15,08,2012
4189,16/07/2012,PHX,ORD,10.72727273,10.5352,6.91569518,16,07,2012
4190,09/09/2012,ATL,CLT,7.666666667,10.27487567,5.434097143,09,09,2012
4191,05/11/2011,ATL,MCO,16.25,10.88178056,10.4696181,05,11,2011
4192,03/01/2013,LAS,ORD,14.20833333,10.10089594,9.811170061,03,01,2013
4193,30/11/2012,PHL,ATL,9.352941176,11.3088124,7.491171274,30,11,2012
4194,04/02/2012,PHL,DFW,6.0,7.697005567,4.69041576,04,02,2012
4195,09/02/2013,ORD,PHX,11.66666667,9.795362604,9.467488227,09,02,2013
4196,04/10/2012,EWR,MCO,15.66666667,10.86534895,10.49575722,04,10,2012
4197,16/11/2011,MSP,DEN,10.6,10.85983942,8.653566347,16,11,2011
4198,13/01/2012,BOS,LGA,4.111111111,11.80477603,2.934469477,13,01,2012
4199,09/10/2011,SFO,ORD,13.60714286,12.16628554,8.412245421,09,10,2011
4200,15/11/2011,LGA,MIA,11.0,10.45468494,8.29323687,15,11,2011
4201,02/12/2011,DTW,ATL,8.1875,10.48191135,6.188362734,02,12,2011
4202,29/10/2011,ORD,BOS,12.76,10.46834783,8.496469855,29,10,2011
4203,24/10/2011,LGA,ATL,11.125,12.43371278,8.034233818,24,10,2011
4204,30/03/2012,SEA,DEN,9.263157895,10.39193217,6.072177948,30,03,2012
4205,11/12/2012,SEA,ORD,12.10526316,10.15803314,10.91326785,11,12,2012
4206,08/12/2012,DTW,ATL,10.77777778,8.974607153,8.895177514,08,12,2012
4207,24/09/2012,ORD,PHL,11.1,12.14978122,8.914211008,24,09,2012
4208,14/01/2012,LGA,ORD,8.875,11.29575534,7.022582621,14,01,2012
4209,14/11/2012,LAX,BOS,13.84,11.00826806,9.762513338,14,11,2012
4210,03/12/2012,ATL,LAX,10.57894737,11.77123239,10.76163861,03,12,2012
4211,06/09/2011,ORD,EWR,9.7,12.10220987,6.258467948,06,09,2011
4212,22/08/2012,LAX,JFK,21.36363636,13.3620298,14.02670362,22,08,2012
4213,06/08/2012,MSP,DEN,11.34782609,11.12193089,7.364587847,06,08,2012
4214,29/09/2011,ATL,MCO,11.625,11.63432418,8.626614531,29,09,2011
4215,16/09/2011,ATL,LAX,11.2,11.46275505,7.571877794,16,09,2011
4216,23/02/2013,JFK,LAX,17.06060606,11.90193215,11.3190641,23,02,2013
4217,28/03/2012,LAS,SFO,12.66666667,10.79813534,11.41198201,28,03,2012
4218,25/01/2012,SFO,DFW,11.52380952,11.35168729,9.641675413,25,01,2012
4219,11/11/2011,PHX,DEN,9.055555556,11.61969684,8.348809159,11,11,2011
