,DateOfDeparture,Departure,Arrival,WeeksToDeparture,log_PAX,std_wtd,DateDay,DateMonth,DateYear,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm/h,Mean Wind SpeedKm/h,Max Gust SpeedKm/h,Precipitationmm,CloudCover,Events,WindDirDegrees
3544,25/10/2011,MSP,DEN,8.666666667,10.43400108,6.650961894,25,10,2011,13,9,6,4,2,0,82,66,50,1017,1014,1011,16,16,16,39,24,56.0,T,7,Rain,43
3545,03/05/2012,DEN,DFW,9.736842105,11.69876353,7.163503994,03,05,2012,27,18,9,4,2,-1,66,41,16,1010,1006,1002,16,16,16,61,26,77.0,0.00,4,,171
3546,03/05/2012,DEN,PHX,9.85,11.14101009,6.547598997,03,05,2012,27,18,9,4,2,-1,66,41,16,1010,1006,1002,16,16,16,61,26,77.0,0.00,4,,171
3547,03/11/2011,DFW,LAS,12.13043478,10.65597315,8.797232766,03,11,2011,14,10,5,1,-3,-7,67,45,23,1029,1026,1025,16,16,16,39,24,63.0,0.00,0,,323
3548,03/11/2011,DFW,DEN,9.117647059,11.75423158,6.660352402,03,11,2011,14,10,5,1,-3,-7,67,45,23,1029,1026,1025,16,16,16,39,24,63.0,0.00,0,,323
3549,03/11/2011,DFW,LGA,11.38888889,11.77123239,10.38176506,03,11,2011,14,10,5,1,-3,-7,67,45,23,1029,1026,1025,16,16,16,39,24,63.0,0.00,0,,323
3550,21/10/2011,LAX,JFK,14.96666667,13.36779035,9.539331768,21,10,2011,19,17,16,13,13,12,84,76,67,1019,1018,1016,14,10,6,24,11,32.0,0.00,5,Fog,290
3551,21/10/2011,LAX,LAS,13.39285714,12.23616312,9.650712066,21,10,2011,19,17,16,13,13,12,84,76,67,1019,1018,1016,14,10,6,24,11,32.0,0.00,5,Fog,290
3552,21/10/2011,LAX,EWR,14.11111111,11.40599054,9.684775258,21,10,2011,19,17,16,13,13,12,84,76,67,1019,1018,1016,14,10,6,24,11,32.0,0.00,5,Fog,290
3553,21/10/2011,LAX,SEA,9.263157895,11.00316552,7.316967384,21,10,2011,19,17,16,13,13,12,84,76,67,1019,1018,1016,14,10,6,24,11,32.0,0.00,5,Fog,290
3554,28/07/2012,ATL,BOS,13.25,10.17404162,10.77940871,28,07,2012,36,29,23,22,20,17,87,62,36,1018,1016,1014,16,16,16,26,12,35.0,0.00,4,,302
3555,09/12/2011,DFW,LGA,11.36363636,11.59381966,7.93752663,09,12,2011,9,5,1,6,4,-2,100,85,70,1031,1025,1021,16,10,1,27,11,32.0,0.00,7,Fog,47
3556,09/12/2011,DFW,SFO,10.0,10.87631943,6.62531032,09,12,2011,9,5,1,6,4,-2,100,85,70,1031,1025,1021,16,10,1,27,11,32.0,0.00,7,Fog,47
3557,09/12/2011,DFW,LAS,13.44,10.31225119,9.669884522,09,12,2011,9,5,1,6,4,-2,100,85,70,1031,1025,1021,16,10,1,27,11,32.0,0.00,7,Fog,47
3558,24/06/2012,JFK,LAS,15.03448276,11.03357341,11.30575946,24,06,2012,28,23,18,20,15,12,73,56,39,1016,1015,1013,16,16,16,32,14,37.0,0.76,5,Rain,197
3559,04/10/2012,CLT,ATL,7.9375,11.14101009,7.424901795,04,10,2012,27,22,16,18,16,13,93,69,45,1024,1023,1022,16,15,8,13,2,19.0,T,6,Rain,311
3560,30/08/2012,LGA,DTW,11.72727273,11.02349244,8.475071671,30,08,2012,28,22,16,12,10,8,65,48,30,1017,1015,1014,16,16,14,37,20,48.0,0.00,1,,262
3561,22/11/2011,LAX,ORD,15.9375,11.97919986,10.10249889,22,11,2011,18,13,7,12,9,6,100,81,62,1026,1023,1020,16,16,16,21,7,27.0,0.00,1,,271
3562,04/08/2012,SFO,SEA,14.92592593,10.19779959,11.21786325,04,08,2012,18,16,12,13,11,9,84,74,63,1016,1013,1011,16,16,14,37,18,42.0,T,6,Fog,268
3563,04/08/2012,SFO,JFK,18.35897436,11.72323404,11.90198387,04,08,2012,18,16,12,13,11,9,84,74,63,1016,1013,1011,16,16,14,37,18,42.0,T,6,Fog,268
3564,01/02/2012,LAS,ORD,11.22727273,10.88722575,7.825062411,01,02,2012,22,14,7,-4,-7,-10,34,25,16,1020,1015,1011,16,16,16,34,13,48.0,0.00,4,,207
3565,01/02/2012,LAS,DFW,10.10526316,10.18199462,7.607706158,01,02,2012,22,14,7,-4,-7,-10,34,25,16,1020,1015,1011,16,16,16,34,13,48.0,0.00,4,,207
3566,01/02/2012,LAS,DEN,10.5,10.05048812,7.409098248,01,02,2012,22,14,7,-4,-7,-10,34,25,16,1020,1015,1011,16,16,16,34,13,48.0,0.00,4,,207
3567,07/01/2012,MSP,ORD,11.0,9.332238541,8.997075548,07,01,2012,3,-1,-4,-2,-6,-8,78,67,56,1024,1019,1011,16,16,16,35,14,47.0,0.00,4,,274
3568,07/01/2012,MSP,ATL,10.27272727,9.775731099,7.869058261,07,01,2012,3,-1,-4,-2,-6,-8,78,67,56,1024,1019,1011,16,16,16,35,14,47.0,0.00,4,,274
3569,09/08/2012,DTW,ATL,10.0952381,11.07827537,7.917731758,09,08,2012,23,21,18,18,17,16,93,79,64,1015,1012,1009,16,14,3,23,11,27.0,13.97,8,Rain-Thunderstorm,17
3570,09/08/2012,DTW,ORD,8.823529412,11.49835482,6.043956632,09,08,2012,23,21,18,18,17,16,93,79,64,1015,1012,1009,16,14,3,23,11,27.0,13.97,8,Rain-Thunderstorm,17
3571,08/11/2012,IAH,ORD,8.823529412,11.60124985,6.912265314,08,11,2012,26,18,11,16,13,7,97,70,40,1023,1020,1019,16,16,16,29,11,37.0,0.00,1,,126
3572,03/08/2012,DFW,LAS,11.63636364,10.10089594,7.907473587,03,08,2012,40,33,27,19,18,15,62,44,25,1011,1009,1007,16,16,16,37,22,45.0,0.00,1,,185
3573,03/08/2012,DFW,ATL,12.04761905,11.85722168,10.18074747,03,08,2012,40,33,27,19,18,15,62,44,25,1011,1009,1007,16,16,16,37,22,45.0,0.00,1,,185
3574,23/01/2013,LGA,ATL,11.0,12.34378774,11.46007563,23,01,2013,-7,-9,-11,-17,-19,-22,58,46,33,1025,1023,1022,16,16,16,39,23,47.0,0.00,3,,304
3575,22/09/2011,CLT,LGA,11.33333333,11.50226873,8.296585643,22,09,2011,26,22,18,21,20,18,100,85,69,1022,1020,1019,16,8,1,14,4,21.0,3.05,8,Rain,228
3576,22/09/2011,CLT,ATL,7.944444444,11.18787125,5.895883132,22,09,2011,26,22,18,21,20,18,100,85,69,1022,1020,1019,16,8,1,14,4,21.0,3.05,8,Rain,228
3577,28/10/2012,LAS,DFW,12.47826087,10.58700821,9.529235232,28,10,2012,27,19,12,-2,-4,-6,32,22,12,1018,1015,1013,16,16,16,21,9,23.0,0.00,1,,203
3578,28/10/2012,LAS,JFK,13.68965517,10.82643597,9.354538426,28,10,2012,27,19,12,-2,-4,-6,32,22,12,1018,1015,1013,16,16,16,21,9,23.0,0.00,1,,203
3579,17/07/2012,BOS,EWR,11.95833333,11.56379928,9.406192071,17,07,2012,36,31,24,20,18,17,74,54,34,1008,1006,1004,16,16,14,47,20,58.0,0.00,2,,235
3580,17/07/2012,BOS,LAX,11.22727273,11.02853973,8.354820782,17,07,2012,36,31,24,20,18,17,74,54,34,1008,1006,1004,16,16,14,47,20,58.0,0.00,2,,235
3581,17/07/2012,BOS,SFO,13.51851852,11.26492859,8.679641832,17,07,2012,36,31,24,20,18,17,74,54,34,1008,1006,1004,16,16,14,47,20,58.0,0.00,2,,235
3582,17/10/2012,ATL,LGA,11.0952381,12.72526319,10.74199591,17,10,2012,24,17,11,8,7,6,77,55,33,1014,1012,1010,16,16,16,26,9,34.0,0.00,3,,156
3583,17/10/2012,ATL,DTW,9.944444444,11.02349244,9.103795086,17,10,2012,24,17,11,8,7,6,77,55,33,1014,1012,1010,16,16,16,26,9,34.0,0.00,3,,156
3584,21/11/2011,EWR,LAX,11.5,10.02476391,7.071067812,21,11,2011,14,11,8,11,4,-1,93,67,41,1026,1024,1020,16,14,8,24,13,32.0,3.56,8,Rain,10
3585,22/12/2011,CLT,ATL,10.05263158,9.927284556,8.784289538,22,12,2011,18,17,16,17,16,15,100,97,93,1020,1016,1012,16,9,2,34,14,50.0,5.33,8,Rain,187
3586,27/11/2012,ORD,LGA,10.23809524,13.80880104,8.601771689,27,11,2012,1,-4,-8,-10,-12,-13,67,52,36,1030,1027,1024,16,16,16,23,12,32.0,0.00,4,,268
3587,27/11/2012,ORD,DFW,8.8,12.2308799,6.346155073,27,11,2012,1,-4,-8,-10,-12,-13,67,52,36,1030,1027,1024,16,16,16,23,12,32.0,0.00,4,,268
3588,27/11/2012,ORD,DTW,8.0,11.16458785,5.656854249,27,11,2012,1,-4,-8,-10,-12,-13,67,52,36,1030,1027,1024,16,16,16,23,12,32.0,0.00,4,,268
3589,27/11/2012,ORD,DEN,6.625,10.89265509,4.773189011,27,11,2012,1,-4,-8,-10,-12,-13,67,52,36,1030,1027,1024,16,16,16,23,12,32.0,0.00,4,,268
3590,21/01/2012,DFW,PHL,7.5,8.433026067,5.107926105,21,01,2012,11,7,2,4,-1,-3,82,62,42,1019,1015,1010,16,16,13,40,15,50.0,0.00,3,,6
3591,04/02/2012,CLT,ATL,6.666666667,8.473134618,5.1581063,04,02,2012,11,9,7,9,6,0,93,76,58,1028,1023,1017,16,12,3,13,2,16.0,2.54,8,Rain,185
3592,28/05/2012,ATL,LGA,10.66666667,12.05339324,7.203058932,28,05,2012,31,27,22,20,18,17,79,64,48,1017,1014,1012,16,16,16,39,22,48.0,T,3,,68
3593,20/12/2012,ORD,MSP,14.17391304,11.56001253,12.32016888,20,12,2012,9,5,1,9,3,-1,100,93,85,1009,991,983,16,6,1,53,28,72.0,32.00,8,Rain-Snow,25
3594,20/12/2012,ORD,DEN,7.5,10.39193217,4.760952286,20,12,2012,9,5,1,9,3,-1,100,93,85,1009,991,983,16,6,1,53,28,72.0,32.00,8,Rain-Snow,25
3595,14/12/2012,ORD,BOS,11.55,11.60124985,11.05238722,14,12,2012,10,3,-3,1,-2,-4,92,67,42,1023,1020,1017,16,16,11,19,10,19.0,0.00,3,,171
3596,14/12/2012,ORD,DFW,12.54166667,12.2571476,8.856239101,14,12,2012,10,3,-3,1,-2,-4,92,67,42,1023,1020,1017,16,16,11,19,10,19.0,0.00,3,,171
3597,14/12/2012,ORD,DTW,11.84210526,10.85983942,11.20150366,14,12,2012,10,3,-3,1,-2,-4,92,67,42,1023,1020,1017,16,16,11,19,10,19.0,0.00,3,,171
3598,13/01/2012,DTW,ATL,10.57142857,10.71056171,7.331926272,13,01,2012,-1,-4,-7,-4,-7,-11,88,78,68,1014,1002,995,16,6,2,42,21,56.0,2.29,8,Snow,246
3599,13/09/2011,MCO,PHL,11.68181818,9.881233433,8.231104558,13,09,2011,33,28,22,23,20,15,100,69,37,1017,1015,1014,16,16,16,23,8,34.0,0.00,1,,36
3600,25/11/2011,LAX,EWR,11.04347826,9.42977584,6.858824845,25,11,2011,18,14,10,12,9,7,93,76,58,1024,1022,1020,16,15,11,21,7,26.0,0.00,1,,78
3601,25/11/2011,LAX,DFW,16.77419355,10.43400108,11.46795442,25,11,2011,18,14,10,12,9,7,93,76,58,1024,1022,1020,16,15,11,21,7,26.0,0.00,1,,78
3602,02/03/2013,MCO,EWR,17.0,10.23673578,15.72418519,02,03,2013,16,12,7,3,-1,-6,63,43,22,1017,1016,1015,16,16,16,48,20,60.0,0.00,4,,300
3603,02/03/2013,MCO,ATL,14.69230769,10.561284,11.83813915,02,03,2013,16,12,7,3,-1,-6,63,43,22,1017,1016,1015,16,16,16,48,20,60.0,0.00,4,,300
3604,25/01/2013,JFK,SFO,13.65217391,12.02111119,11.19500171,25,01,2013,-4,-7,-10,-8,-13,-20,84,63,41,1030,1025,1019,16,12,1,35,14,42.0,1.27,7,Snow,269
3605,21/12/2012,SFO,EWR,12.5,10.08424426,8.526174533,21,12,2012,14,13,11,11,8,4,93,74,55,1015,1013,1011,16,13,4,56,27,69.0,8.13,8,Rain,148
3606,03/02/2012,ORD,DEN,10.55555556,10.77518151,10.01306336,03,02,2012,4,2,1,0,-1,-1,89,80,70,1033,1030,1028,16,10,6,24,12,39.0,0.00,8,,62
3607,05/07/2012,DEN,SFO,10.25,10.01610971,7.085010121,05,07,2012,37,28,19,15,10,-2,73,42,11,1016,1007,1003,16,16,16,45,17,53.0,0.00,5,,8
3608,01/07/2012,ATL,MCO,16.2,10.6186724,12.81270921,01,07,2012,41,33,26,20,18,16,62,43,23,1016,1014,1012,16,13,11,45,14,52.0,0.00,5,,289
3609,01/07/2012,ATL,MIA,12.32,10.08424426,9.240851332,01,07,2012,41,33,26,20,18,16,62,43,23,1016,1014,1012,16,13,11,45,14,52.0,0.00,5,,289
3610,01/07/2012,ATL,PHL,11.29166667,10.95135731,8.533714043,01,07,2012,41,33,26,20,18,16,62,43,23,1016,1014,1012,16,13,11,45,14,52.0,0.00,5,,289
3611,20/04/2012,LAX,SFO,11.65,12.69457173,10.78144117,20,04,2012,19,16,13,13,13,13,93,83,73,1015,1014,1013,14,4,0,26,9,32.0,0.00,6,Fog,267
3612,20/04/2012,LAX,BOS,14.03846154,11.21543297,9.791754773,20,04,2012,19,16,13,13,13,13,93,83,73,1015,1014,1013,14,4,0,26,9,32.0,0.00,6,Fog,267
3613,20/04/2012,LAX,SEA,10.72727273,11.09294105,8.746056625,20,04,2012,19,16,13,13,13,13,93,83,73,1015,1014,1013,14,4,0,26,9,32.0,0.00,6,Fog,267
3614,15/06/2012,SFO,LAS,15.82758621,11.10265448,11.99127351,15,06,2012,23,17,10,10,8,7,77,56,35,1010,1009,1008,16,16,14,40,18,48.0,0.00,2,,299
3615,15/06/2012,SFO,SEA,14.5,11.67396767,11.13283432,15,06,2012,23,17,10,10,8,7,77,56,35,1010,1009,1008,16,16,14,40,18,48.0,0.00,2,,299
3616,17/08/2012,MIA,JFK,14.75,10.15803314,9.830508069,17,08,2012,33,29,24,25,23,22,91,74,56,1018,1017,1015,16,14,2,34,3,42.0,17.53,6,Rain-Thunderstorm,217
3617,01/05/2012,SFO,LAX,14.30769231,12.54649706,10.35671466,01,05,2012,15,12,9,8,6,4,86,71,55,1015,1014,1013,16,16,16,53,33,64.0,0.00,5,,266
3618,02/03/2012,SEA,DEN,7.3125,10.67434745,6.529101521,02,03,2012,7,6,4,4,2,1,89,80,70,1031,1029,1028,16,16,16,27,18,35.0,2.03,8,Rain,189
3619,10/01/2012,SEA,ORD,9.85,10.14188607,6.499190233,10,01,2012,6,3,1,2,0,-2,93,78,62,1035,1032,1027,16,16,14,32,12,39.0,1.02,5,Rain,10
3620,20/11/2012,SEA,ORD,15.03846154,10.12559797,11.85742221,20,11,2012,11,9,7,7,5,2,93,79,65,1006,1004,1001,16,16,6,50,15,63.0,3.81,6,Rain,157
3621,25/01/2013,DFW,DEN,10.45,11.51007198,6.962115528,25,01,2013,12,9,7,9,6,2,93,77,61,1023,1020,1017,16,9,0,29,15,34.0,0.00,8,Fog,348
3622,04/02/2013,LAS,DEN,12.03703704,10.77518151,7.876359377,04,02,2013,21,14,7,1,-3,-6,58,38,17,1019,1016,1014,16,16,16,21,9,21.0,0.00,0,,206
3623,09/03/2012,ATL,DFW,7.294117647,11.85398669,5.382433301,09,03,2012,20,15,10,13,9,-4,93,64,35,1027,1023,1021,16,9,1,45,16,53.0,13.46,7,Rain,315
3624,07/10/2011,LAX,ATL,10.28571429,11.79811539,7.975856425,07,10,2011,21,16,12,12,10,7,83,63,42,1019,1017,1014,16,16,16,32,10,37.0,0.00,1,,259
3625,07/10/2011,LAX,SFO,14.22580645,12.65284793,9.362014304,07,10,2011,21,16,12,12,10,7,83,63,42,1019,1017,1014,16,16,16,32,10,37.0,0.00,1,,259
3626,31/12/2012,ATL,CLT,6.266666667,8.531725062,4.757950739,31,12,2012,12,6,-1,2,-3,-6,75,55,35,1029,1026,1021,16,16,16,21,6,24.0,0.00,7,,212
3627,31/12/2012,ATL,MSP,12.0,8.625462166,9.228103529,31,12,2012,12,6,-1,2,-3,-6,75,55,35,1029,1026,1021,16,16,16,21,6,24.0,0.00,7,,212
3628,11/09/2011,ATL,DTW,9.45,10.05048812,7.279929149,11,09,2011,30,23,16,13,11,7,72,49,25,1020,1018,1017,16,16,16,21,6,37.0,0.00,2,,294
3629,22/11/2011,BOS,EWR,13.28,11.13625856,9.418598622,22,11,2011,8,4,1,3,0,-3,75,69,62,1030,1028,1023,16,16,8,39,10,40.0,0.76,5,Rain,93
3630,22/11/2011,BOS,SFO,13.60714286,10.44092122,9.919450723,22,11,2011,8,4,1,3,0,-3,75,69,62,1030,1028,1023,16,16,8,39,10,40.0,0.76,5,Rain,93
3631,22/02/2012,DEN,LAX,12.61538462,11.50226873,9.679160803,22,02,2012,14,9,3,-3,-5,-7,53,38,23,1005,999,992,16,16,16,64,32,85.0,0.00,6,,293
3632,22/02/2012,DEN,SFO,12.45833333,11.36435988,10.84667517,22,02,2012,14,9,3,-3,-5,-7,53,38,23,1005,999,992,16,16,16,64,32,85.0,0.00,6,,293
3633,22/02/2012,DEN,MSP,7.4,11.02853973,5.329165038,22,02,2012,14,9,3,-3,-5,-7,53,38,23,1005,999,992,16,16,16,64,32,85.0,0.00,6,,293
3634,07/04/2012,LAX,EWR,10.0,9.834016335,6.859492079,07,04,2012,28,20,12,6,-3,-17,57,31,5,1017,1016,1015,16,16,16,32,12,35.0,0.00,0,,341
3635,07/04/2012,LAX,LAS,17.0,11.06349345,11.96712669,07,04,2012,28,20,12,6,-3,-17,57,31,5,1017,1016,1015,16,16,16,32,12,35.0,0.00,0,,341
3636,07/04/2012,LAX,JFK,14.75862069,12.17175468,10.96961769,07,04,2012,28,20,12,6,-3,-17,57,31,5,1017,1016,1015,16,16,16,32,12,35.0,0.00,0,,341
3637,07/04/2012,LAX,ATL,12.0,10.43400108,9.564426845,07,04,2012,28,20,12,6,-3,-17,57,31,5,1017,1016,1015,16,16,16,32,12,35.0,0.00,0,,341
3638,12/01/2013,ORD,LGA,12.47619048,11.11713044,10.9663989,12,01,2013,12,6,-1,8,1,-4,85,74,62,1015,1011,1006,16,15,11,39,21,48.0,1.52,8,Rain,268
3639,12/01/2013,ORD,DFW,10.73684211,9.663900691,9.762980563,12,01,2013,12,6,-1,8,1,-4,85,74,62,1015,1011,1006,16,15,11,39,21,48.0,1.52,8,Rain,268
3640,06/02/2013,ATL,SFO,11.36842105,10.45468494,9.105618085,06,02,2013,21,13,6,9,4,-2,100,62,23,1022,1020,1017,16,9,0,19,7,42.0,0.00,2,Fog,329
3641,06/02/2013,ATL,LGA,7.764705882,12.59499798,6.14948587,06,02,2013,21,13,6,9,4,-2,100,62,23,1022,1020,1017,16,9,0,19,7,42.0,0.00,2,Fog,329
3642,30/10/2012,LAS,DEN,10.55,10.27487567,7.646636688,30,10,2012,27,20,13,0,-2,-5,35,24,12,1018,1016,1014,16,16,16,19,10,23.0,0.00,0,,196
3643,20/11/2011,SEA,DEN,9.055555556,9.663900691,6.272931787,20,11,2011,4,1,-3,-1,-2,-4,100,80,59,1015,1013,1010,16,7,0,14,5,19.0,0.00,5,Fog,79
3644,01/01/2012,MCO,PHL,17.4,9.871885164,13.09803881,01,01,2012,26,19,12,14,12,9,100,69,38,1026,1023,1021,16,14,8,16,6,26.0,0.00,3,,303
3645,13/08/2012,DFW,DEN,10.90909091,11.89244116,8.667998566,13,08,2012,40,34,27,21,14,6,65,39,13,1014,1012,1011,16,16,16,32,13,40.0,0.00,3,,45
3646,15/05/2012,LAX,LAS,17.0,11.29138259,12.00277746,15,05,2012,20,17,13,14,12,10,93,73,53,1014,1013,1012,16,16,16,27,10,34.0,0.00,0,,255
3647,07/01/2013,EWR,ORD,9.55,11.59381966,6.004165221,07,01,2013,8,4,-1,-2,-4,-8,75,54,33,1029,1025,1018,16,16,16,34,12,42.0,0.00,1,,288
3648,12/10/2011,BOS,ORD,12.56,12.44317968,8.296987405,12,10,2011,17,16,14,13,10,7,87,74,60,1024,1022,1018,16,15,4,32,20,39.0,2.03,8,Rain,80
3649,12/10/2011,BOS,ATL,13.45833333,11.69876353,9.95196798,12,10,2011,17,16,14,13,10,7,87,74,60,1024,1022,1018,16,15,4,32,20,39.0,2.03,8,Rain,80
3650,08/06/2012,PHL,BOS,8.071428571,10.87084226,6.592119838,08,06,2012,29,22,15,13,11,8,80,54,28,1015,1013,1011,16,16,16,29,11,40.0,0.00,3,,275
3651,08/06/2012,PHL,DFW,9.111111111,10.65597315,6.425032743,08,06,2012,29,22,15,13,11,8,80,54,28,1015,1013,1011,16,16,16,29,11,40.0,0.00,3,,275
3652,08/06/2012,PHL,MCO,11.91304348,10.60607116,8.157055192,08,06,2012,29,22,15,13,11,8,80,54,28,1015,1013,1011,16,16,16,29,11,40.0,0.00,3,,275
3653,25/04/2012,SFO,ORD,12.64,12.10504203,9.844118379,25,04,2012,21,18,14,13,12,10,93,74,55,1016,1012,1009,16,15,3,32,12,39.0,10.16,7,Rain,257
3654,25/04/2012,SFO,LAX,12.29166667,12.83557902,10.45686447,25,04,2012,21,18,14,13,12,10,93,74,55,1016,1012,1009,16,15,3,32,12,39.0,10.16,7,Rain,257
3655,17/01/2012,DFW,DEN,6.857142857,11.08317675,4.769408008,17,01,2012,18,11,3,16,1,-7,93,66,38,1028,1022,1012,16,16,14,56,24,66.0,0.00,2,,336
3656,17/01/2012,DFW,ORD,10.4,12.17448325,7.436750847,17,01,2012,18,11,3,16,1,-7,93,66,38,1028,1022,1012,16,16,14,56,24,66.0,0.00,2,,336
3657,14/10/2011,LGA,BOS,7.941176471,12.6904411,6.37838722,14,10,2011,22,18,15,19,17,7,100,78,55,1004,999,994,16,11,2,39,20,53.0,14.73,7,Rain-Thunderstorm,170
3658,14/10/2011,LGA,ORD,12.5,13.65999623,8.737724308,14,10,2011,22,18,15,19,17,7,100,78,55,1004,999,994,16,11,2,39,20,53.0,14.73,7,Rain-Thunderstorm,170
3659,24/11/2012,PHL,DFW,10.95,8.492869996,8.870263747,24,11,2012,11,7,3,-3,-7,-8,48,41,33,1014,1011,1008,16,16,16,48,27,58.0,0.00,5,,289
3660,24/11/2012,PHL,ORD,9.684210526,10.84877128,6.912570125,24,11,2012,11,7,3,-3,-7,-8,48,41,33,1014,1011,1008,16,16,16,48,27,58.0,0.00,5,,289
3661,03/12/2012,SFO,ORD,10.11764706,11.95175082,10.55865967,03,12,2012,15,12,8,9,8,6,93,75,57,1023,1022,1020,16,16,16,11,4,11.0,0.00,5,,175
3662,24/01/2013,PHL,DFW,9.058823529,10.8151672,6.533285814,24,01,2013,-3,-6,-8,-14,-18,-21,61,43,25,1032,1026,1021,16,16,16,39,17,58.0,0.00,4,,328
3663,16/12/2011,LAX,ORD,15.4137931,12.49440571,11.07286658,16,12,2011,19,12,6,7,2,-3,89,58,26,1020,1018,1016,16,16,16,19,6,26.0,0.00,1,Fog,208
3664,19/12/2012,DEN,PHX,12.69565217,10.64362228,10.00651961,19,12,2012,-4,-9,-14,-8,-12,-20,91,69,47,1025,1012,1004,16,9,0,56,28,64.0,0.51,7,Fog-Snow,343
3665,19/12/2012,DEN,MSP,9.210526316,11.03357341,5.986827646,19,12,2012,-4,-9,-14,-8,-12,-20,91,69,47,1025,1012,1004,16,9,0,56,28,64.0,0.51,7,Fog-Snow,343
3666,06/11/2011,LAS,SFO,12.16,11.3044702,7.646785817,06,11,2011,13,9,4,3,-1,-4,71,56,41,1014,1012,1011,16,16,16,37,14,52.0,0.00,4,,206
3667,06/11/2011,LAS,JFK,13.07692308,11.11713044,8.685266038,06,11,2011,13,9,4,3,-1,-4,71,56,41,1014,1012,1011,16,16,16,37,14,52.0,0.00,4,,206
3668,24/10/2012,PHL,MCO,17.5,10.71652964,12.21580151,24,10,2012,23,18,13,15,13,11,93,75,57,1022,1020,1018,16,11,5,21,9,24.0,0.00,5,,78
3669,24/04/2012,ORD,IAH,8.823529412,10.61238242,7.019929613,24,04,2012,19,11,3,1,-4,-7,55,38,20,1009,1007,1005,16,16,16,24,10,35.0,0.00,4,,267
3670,03/03/2012,SFO,DFW,7.357142857,10.18991385,5.799298935,03,03,2012,21,13,6,7,3,0,76,53,30,1028,1026,1024,16,16,16,29,6,39.0,0.00,0,,300
3671,03/03/2012,SFO,JFK,12.54166667,11.13149489,9.921339174,03,03,2012,21,13,6,7,3,0,76,53,30,1028,1026,1024,16,16,16,29,6,39.0,0.00,0,,300
3672,02/11/2011,PHX,ORD,11.59090909,10.5482876,8.539315747,02,11,2011,26,22,17,-3,-13,-19,21,13,4,1020,1017,1012,16,16,16,24,9,29.0,0.00,0,,354
3673,19/08/2012,SFO,DEN,12.47826087,10.67434745,9.069777812,19,08,2012,18,15,12,11,11,10,93,78,63,1015,1014,1013,16,16,14,40,22,52.0,0.00,3,Fog,291
3674,19/08/2012,SFO,SEA,13.92307692,11.03859354,10.39970414,19,08,2012,18,15,12,11,11,10,93,78,63,1015,1014,1013,16,16,14,40,22,52.0,0.00,3,Fog,291
3675,17/10/2012,PHL,MCO,15.13333333,10.95660338,9.740542127,17,10,2012,18,12,7,7,5,3,92,68,43,1017,1015,1013,16,16,16,19,5,32.0,0.00,4,,216
3676,02/04/2012,DEN,PHX,6.571428571,10.8151672,4.309458037,02,04,2012,13,7,1,0,-3,-5,60,44,27,1021,1009,992,16,15,5,58,36,74.0,1.02,6,Snow,354
3677,02/04/2012,DEN,ATL,10.38095238,10.33432217,8.851419041,02,04,2012,13,7,1,0,-3,-5,60,44,27,1021,1009,992,16,15,5,58,36,74.0,1.02,6,Snow,354
3678,02/04/2012,DEN,ORD,10.75,11.03357341,10.53565375,02,04,2012,13,7,1,0,-3,-5,60,44,27,1021,1009,992,16,15,5,58,36,74.0,1.02,6,Snow,354
3679,09/06/2012,ATL,DEN,11.81818182,10.04195275,8.13947678,09,06,2012,30,24,19,16,13,10,73,53,33,1018,1016,1015,16,16,16,27,14,37.0,0.00,6,,137
3680,21/07/2012,BOS,ATL,11.13636364,9.945391259,7.466084934,21,07,2012,23,20,16,16,14,13,84,69,53,1020,1019,1018,16,16,16,21,11,24.0,0.00,2,,118
3681,21/07/2012,BOS,SFO,13.54166667,10.39900989,10.83062954,21,07,2012,23,20,16,16,14,13,84,69,53,1020,1019,1018,16,16,16,21,11,24.0,0.00,2,,118
3682,21/07/2012,BOS,EWR,13.1,8.832895279,11.73792773,21,07,2012,23,20,16,16,14,13,84,69,53,1020,1019,1018,16,16,16,21,11,24.0,0.00,2,,118
3683,21/07/2012,BOS,PHL,6.166666667,7.86927957,4.764133677,21,07,2012,23,20,16,16,14,13,84,69,53,1020,1019,1018,16,16,16,21,11,24.0,0.00,2,,118
3684,25/07/2012,DEN,DFW,9.545454545,11.81472259,6.419666752,25,07,2012,32,25,18,12,9,5,63,41,19,1020,1010,1006,16,16,16,47,14,56.0,T,5,Thunderstorm,11
3685,25/07/2012,DEN,MSP,12.33333333,10.97225362,8.260259321,25,07,2012,32,25,18,12,9,5,63,41,19,1020,1010,1006,16,16,16,47,14,56.0,T,5,Thunderstorm,11
3686,19/12/2011,DEN,SEA,11.14285714,10.39193217,8.229737021,19,12,2011,2,-1,-4,-4,-6,-10,92,70,47,1025,1021,1012,16,10,1,34,15,40.0,0.25,7,Snow,3
3687,19/12/2011,DEN,MSP,9.85,10.34889236,6.491087007,19,12,2011,2,-1,-4,-4,-6,-10,92,70,47,1025,1021,1012,16,10,1,34,15,40.0,0.25,7,Snow,3
